Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,3060,1,2023-09-03 00:00:00,60,60,60,11,397,73,A,197.0,1.0,12.0,19.0,,,,2023-07-04 00:00:00
2023-09-03,3060,6,2023-09-03 00:05:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 00:05:00
2023-09-03,3060,11,2023-09-03 00:10:00,60,60,60,13,392,73,A,197.0,1.0,12.0,19.0,,,,2023-07-04 00:10:00
2023-09-03,3060,16,2023-09-03 00:15:00,60,60,60,0,0,73,A,198.0,1.0,17.0,13.0,,,,2023-07-04 00:15:00
2023-09-03,3060,21,2023-09-03 00:20:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 00:20:00
2023-09-03,3060,26,2023-09-03 00:25:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 00:25:00
2023-09-03,3060,31,2023-09-03 00:30:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 00:30:00
2023-09-03,3060,36,2023-09-03 00:35:00,60,60,60,0,0,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 00:35:00
2023-09-03,3060,41,2023-09-03 00:40:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 00:40:00
2023-09-03,3060,46,2023-09-03 00:45:00,60,60,60,12,393,73,A,193.0,1.0,16.0,19.0,,,,2023-07-04 00:45:00
2023-09-03,3060,51,2023-09-03 00:50:00,60,60,60,9,393,73,A,197.0,1.0,12.0,19.0,,,,2023-07-04 00:50:00
2023-09-03,3060,56,2023-09-03 00:55:00,60,60,60,9,393,73,A,192.0,1.0,17.0,19.0,,,,2023-07-04 00:55:00
2023-09-03,3060,61,2023-09-03 01:00:00,60,60,60,9,392,73,A,191.0,1.0,18.0,19.0,,,,2023-07-04 01:00:00
2023-09-03,3060,66,2023-09-03 01:05:00,60,60,60,13,392,73,A,196.0,1.0,13.0,19.0,,,,2023-07-04 01:05:00
2023-09-03,3060,71,2023-09-03 01:10:00,60,60,60,8,392,73,A,193.0,1.0,16.0,19.0,,,,2023-07-04 01:10:00
2023-09-03,3060,76,2023-09-03 01:15:00,60,60,60,10,392,73,A,191.0,1.0,18.0,19.0,,,,2023-07-04 01:15:00
2023-09-03,3060,81,2023-09-03 01:20:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 01:20:00
2023-09-03,3060,86,2023-09-03 01:25:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 01:25:00
2023-09-03,3060,91,2023-09-03 01:30:00,60,60,60,0,0,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 01:30:00
2023-09-03,3060,96,2023-09-03 01:35:00,60,60,60,0,0,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 01:35:00
2023-09-03,3060,101,2023-09-03 01:40:00,60,60,60,9,392,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 01:40:00
2023-09-03,3060,106,2023-09-03 01:45:00,60,60,60,0,0,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 01:45:00
2023-09-03,3060,111,2023-09-03 01:50:00,60,60,60,15,392,73,A,192.0,1.0,17.0,19.0,,,,2023-07-04 01:50:00
2023-09-03,3060,116,2023-09-03 01:55:00,60,60,60,0,0,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 01:55:00
2023-09-03,3060,121,2023-09-03 02:00:00,60,60,60,9,393,73,A,192.0,1.0,17.0,19.0,,,,2023-07-04 02:00:00
2023-09-03,3060,126,2023-09-03 02:05:00,60,60,60,9,392,73,A,190.0,1.0,19.0,19.0,,,,2023-07-04 02:05:00
2023-09-03,3060,131,2023-09-03 02:10:00,60,60,60,0,0,73,A,190.0,1.0,20.0,18.0,,,,2023-07-04 02:10:00
2023-09-03,3060,136,2023-09-03 02:15:00,60,60,60,12,396,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 02:15:00
2023-09-03,3060,141,2023-09-03 02:20:00,60,60,60,7,394,73,A,189.0,1.0,20.0,19.0,,,,2023-07-04 02:20:00
