Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,3109,1,2023-09-03 00:00:00,60,60,60,36,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 00:00:00
2023-09-03,3109,6,2023-09-03 00:05:00,60,60,60,23,500,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 00:05:00
2023-09-03,3109,11,2023-09-03 00:10:00,60,60,60,23,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 00:10:00
2023-09-03,3109,16,2023-09-03 00:15:00,60,60,60,12,499,89,A,182.0,1.0,23.0,23.0,,,,2023-07-04 00:15:00
2023-09-03,3109,21,2023-09-03 00:20:00,60,60,60,0,0,89,A,191.0,1.0,17.0,20.0,,,,2023-07-04 00:20:00
2023-09-03,3109,26,2023-09-03 00:25:00,60,60,60,17,499,89,A,176.0,1.0,26.0,26.0,,,,2023-07-04 00:25:00
2023-09-03,3109,31,2023-09-03 00:30:00,60,60,60,0,0,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 00:30:00
2023-09-03,3109,36,2023-09-03 00:35:00,60,60,60,16,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 00:35:00
2023-09-03,3109,41,2023-09-03 00:40:00,60,60,60,37,499,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 00:40:00
2023-09-03,3109,46,2023-09-03 00:45:00,60,60,60,24,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 00:45:00
2023-09-03,3109,51,2023-09-03 00:50:00,60,60,60,0,0,89,A,191.0,1.0,17.0,20.0,,,,2023-07-04 00:50:00
2023-09-03,3109,56,2023-09-03 00:55:00,60,60,60,13,497,89,A,176.0,1.0,26.0,26.0,,,,2023-07-04 00:55:00
2023-09-03,3109,61,2023-09-03 01:00:00,60,60,60,17,499,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 01:00:00
2023-09-03,3109,66,2023-09-03 01:05:00,60,60,60,30,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 01:05:00
2023-09-03,3109,71,2023-09-03 01:10:00,60,60,60,32,497,89,A,182.0,1.0,23.0,23.0,,,,2023-07-04 01:10:00
2023-09-03,3109,76,2023-09-03 01:15:00,60,60,60,18,499,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 01:15:00
2023-09-03,3109,81,2023-09-03 01:20:00,60,60,60,0,0,89,A,179.0,1.0,24.0,25.0,,,,2023-07-04 01:20:00
2023-09-03,3109,86,2023-09-03 01:25:00,60,60,60,29,499,89,A,188.0,1.0,20.0,20.0,,,,2023-07-04 01:25:00
2023-09-03,3109,91,2023-09-03 01:30:00,60,60,60,0,0,89,A,173.0,1.0,27.0,28.0,,,,2023-07-04 01:30:00
2023-09-03,3109,96,2023-09-03 01:35:00,60,60,60,53,497,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 01:35:00
2023-09-03,3109,101,2023-09-03 01:40:00,60,60,60,8,497,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 01:40:00
2023-09-03,3109,106,2023-09-03 01:45:00,60,60,60,0,0,89,A,179.0,1.0,24.0,25.0,,,,2023-07-04 01:45:00
2023-09-03,3109,111,2023-09-03 01:50:00,60,60,60,0,0,89,A,188.0,1.0,20.0,20.0,,,,2023-07-04 01:50:00
2023-09-03,3109,116,2023-09-03 01:55:00,60,60,60,0,0,89,A,173.0,1.0,27.0,28.0,,,,2023-07-04 01:55:00
2023-09-03,3109,121,2023-09-03 02:00:00,60,60,60,0,0,89,A,185.0,1.0,21.0,22.0,,,,2023-07-04 02:00:00
2023-09-03,3109,126,2023-09-03 02:05:00,60,60,60,15,498,89,A,170.0,1.0,29.0,29.0,,,,2023-07-04 02:05:00
2023-09-03,3109,131,2023-09-03 02:10:00,60,60,60,0,0,89,A,179.0,1.0,24.0,25.0,,,,2023-07-04 02:10:00
2023-09-03,3109,136,2023-09-03 02:15:00,60,60,60,0,0,89,A,188.0,1.0,20.0,20.0,,,,2023-07-04 02:15:00
