Date,Site ID,Cycle sequence,Combined_DateTime,Planned cycle length,Actual cycle length,Required cycle length,DS,Strategic approach controlling cycle time,Subsystem number,Stretched phase,A,B,C,D,E,F,G,Rounded_Time
2023-09-03,3040,1,2023-09-03 00:00:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:00:00
2023-09-03,3040,7,2023-09-03 00:05:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:05:00
2023-09-03,3040,13,2023-09-03 00:10:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:10:00
2023-09-03,3040,19,2023-09-03 00:15:00,50,50,50,9,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:15:00
2023-09-03,3040,25,2023-09-03 00:20:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:20:00
2023-09-03,3040,31,2023-09-03 00:25:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:25:00
2023-09-03,3040,37,2023-09-03 00:30:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:30:00
2023-09-03,3040,43,2023-09-03 00:35:00,50,50,50,9,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:35:00
2023-09-03,3040,49,2023-09-03 00:40:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:40:00
2023-09-03,3040,55,2023-09-03 00:45:00,50,50,50,11,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:45:00
2023-09-03,3040,61,2023-09-03 00:50:00,50,50,50,8,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:50:00
2023-09-03,3040,67,2023-09-03 00:55:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 00:55:00
2023-09-03,3040,73,2023-09-03 01:00:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:00:00
2023-09-03,3040,79,2023-09-03 01:05:00,50,50,50,12,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:05:00
2023-09-03,3040,85,2023-09-03 01:10:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:10:00
2023-09-03,3040,91,2023-09-03 01:15:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:15:00
2023-09-03,3040,97,2023-09-03 01:20:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:20:00
2023-09-03,3040,103,2023-09-03 01:25:00,50,50,50,9,194,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:25:00
2023-09-03,3040,109,2023-09-03 01:30:00,50,50,50,0,0,47,A,184.0,102.0,1.0,1.0,,,,2023-07-04 01:30:00
